station,latitude [degree],longitude [degree],height of station ground above mean sea level [m]
29430,56.30,84.55,139
29456,56.32,89.19,205
29464,56.39,90.35,231
29467,56.17,90.31,257
29471,56.54,93.10,180
29477,56.30,93.16,164
29481,56.50,95.14,188
29485,56.41,96.03,245
29498,56.21,98.22,221
29524,55.52,80.04,129
29532,56.15,83.58,92
29539,55.40,84.24,193
29541,56.04,85.37,251
29551,56.11,87.41,144
29552,56.07,88.31,223
29553,56.14,89.33,291
29557,55.45,88.18,211
29558,55.32,89.12,319
29561,56.02,90.19,256
29562,56.06,91.40,332
29563,56.07,92.12,479
29566,55.56,92.17,275
29571,56.04,92.44,235
29576,55.49,94.19,376
29578,55.43,93.45,399
29580,56.10,95.16,357
29581,56.12,95.39,203
29587,55.40,95.30,252
29594,55.57,98.00,307
29602,55.19,76.45,111
29605,55.13,76.01,112
29612,55.21,78.18,120
29613,55.18,79.38,140
29625,55.06,80.58,142
29626,55.02,82.14,159
29631,55.19,82.44,147
29632,55.19,83.36,203
29634,55.05,82.54,176
29636,55.13,84.23,173
29638,54.54,82.57,131
29642,55.14,86.07,260
29645,55.15,86.13,148
29649,55.00,86.49,151
29653,55.18,89.49,387
29654,55.12,87.39,498
29662,55.23,91.37,321
29664,55.05,90.51,325
29674,55.07,93.23,458
29676,55.16,94.54,337
29698,54.53,99.02,411
29706,54.23,77.19,116
29724,54.20,80.28,161
29726,54.22,81.54,132
29735,54.18,83.19,293
29736,54.20,84.12,199
29745,54.27,86.21,226
29752,54.45,88.49,1188
29756,54.30,89.56,474
29759,54.20,89.17,847
29766,54.22,92.09,282
29768,54.12,91.35,253
29771,54.32,93.27,804
29772,54.21,93.26,479
29789,54.13,96.58,984
29802,53.50,76.32,114
29807,53.20,75.28,94
29816,53.37,79.33,138
29822,53.49,81.16,129
29832,53.49,83.35,144
29838,53.26,83.31,185
29846,53.49,86.53,309
29848,53.28,85.56,272
29849,53.20,87.11,293
29862,53.46,91.19,256
29864,53.43,90.22,525
29866,53.43,91.42,254
29869,53.16,92.24,298
29874,53.35,92.53,320
29876,53.41,94.12,446
29892,53.57,98.49,705
29894,53.38,98.13,918
29915,52.58,78.39,126
29923,53.05,82.20,219
29937,52.31,82.46,176
29939,52.40,84.56,225
29956,52.48,89.54,450
29962,53.03,90.55,468
29974,52.48,93.14,1399
29998,52.30,99.49,1375
30028,59.17,106.10,352
30054,59.27,112.35,190
30074,59.56,117.36,164
30089,59.01,121.46,175
30127,58.14,105.44,439
30138,58.06,108.41,246
30142,58.53,111.15,227
30157,58.19,112.52,224
30173,59.00,119.48,198
30198,58.04,123.43,417
30229,57.20,107.04,272
30230,57.46,108.04,259
30252,57.49,114.01,249
30253,57.52,114.14,281
30307,56.22,101.42,489
30309,56.17,101.45,416
30320,56.51,105.44,668
30323,56.48,105.48,326
30328,56.03,105.50,338
30337,56.19,107.37,357
30372,56.54,118.16,711
30385,56.35,121.30,426
30393,56.50,124.52,858
30405,55.23,101.02,423
30433,55.47,109.35,479
30439,55.07,109.45,465
30455,55.29,113.37,1096
30457,55.16,113.08,1080
30469,55.07,116.46,613
30471,55.52,117.22,750
30493,55.58,124.53,861
30499,55.11,124.40,528
30504,54.36,100.38,522
30507,54.11,100.05,527
30514,54.10,103.01,427
30521,54.48,105.10,419
30526,54.29,107.04,651
30537,54.02,108.16,464
30554,54.27,113.35,902
30555,54.37,113.08,1314
30576,54.26,119.54,646
30603,53.56,102.03,458
30612,54.00,103.04,427
30618,53.08,103.46,446
30622,53.58,105.54,521
30627,53.06,105.32,761
30635,53.25,109.01,461
30636,53.37,109.38,489
30637,53.19,107.44,462
30650,53.12,112.47,923
30664,53.32,115.37,811
30669,53.04,117.29,708
30673,53.45,119.44,625
30675,53.33,118.43,582
30679,53.06,119.13,384
30682,53.52,120.52,472
30683,53.58,121.56,522
30686,53.28,122.24,295
30688,53.21,121.33,314
30692,54.00,123.58,397
30695,53.28,123.54,266
30703,52.58,101.59,543
30710,52.16,104.19,469
30712,52.47,103.41,437
30713,52.49,104.46,526
30714,52.06,102.42,756
30715,52.29,103.51,437
30726,52.33,107.06,461
30729,52.03,106.39,467
30731,52.59,108.17,491
30739,52.10,109.47,666
30741,52.46,109.58,1286
30745,52.32,111.33,951
30758,52.05,113.29,671
30764,52.39,115.10,646
30765,52.33,116.12,533
30766,52.32,117.00,539
30768,52.00,116.32,482
30772,52.42,118.48,407
30777,52.14,117.42,525
30781,52.45,120.02,375
30791,52.16,104.23,503
30802,51.41,100.59,1304
30811,51.44,102.32,721
30815,51.32,103.36,1442
30822,51.42,105.51,468
30823,51.50,107.36,515
30824,51.34,105.07,472
30829,51.06,106.39,556
30838,51.19,108.52,806
30843,51.44,112.00,907
30844,51.22,110.28,802
30846,51.21,112.28,743
30853,51.38,114.19,616
30859,51.06,114.31,681
30862,51.52,116.02,597
30874,51.39,117.34,715
30879,51.19,119.37,619
30925,50.22,106.27,797
30934,50.36,107.35,638
30935,50.22,108.45,771
30949,49.34,111.58,908
30957,50.16,113.16,732
30961,50.57,115.35,640
30965,50.24,116.31,676
30967,49.54,115.45,623
30971,50.55,117.56,807
30972,50.53,118.35,694
30975,50.20,119.04,521
30978,49.50,118.23,550
31004,58.37,125.22,679
31005,58.58,126.16,284
31011,59.40,127.03,278
31016,58.38,128.30,231
31026,58.44,130.37,197
31041,59.38,133.02,179
31054,59.11,135.09,212
31062,59.46,137.40,384
31083,59.58,144.47,121
31087,58.49,141.51,5
31088,59.22,143.12,6
31096,59.09,149.02,52
31102,57.39,125.58,1204
31123,57.46,130.54,255
31137,56.17,131.08,850
31152,57.39,136.09,318
31168,56.27,138.09,8
31174,54.50,137.32,9
31253,54.43,128.52,364
31263,54.44,130.27,463
31285,54.30,134.25,62
31295,53.28,125.49,363
31299,53.06,126.21,314
31300,53.44,127.17,230
31318,53.21,130.00,319
31329,53.05,132.56,542
31348,53.03,136.02,153
31369,53.09,140.42,46
31371,52.47,126.00,209
31373,53.00,128.39,332
31388,52.21,129.55,208
31392,52.48,131.43,360
31397,52.27,130.52,267
31416,52.25,136.30,70
31418,52.17,135.48,201
31439,52.23,140.28,35
31442,51.59,127.39,281
31443,51.38,128.49,161
31445,51.27,128.07,200
31469,51.10,132.57,374
31474,51.38,133.16,385
31478,52.16,133.59,902
31484,51.25,135.05,269
31489,51.12,136.48,92
31510,50.17,127.29,169
31513,50.55,128.28,178
31521,50.47,129.20,230
31527,50.07,129.28,240
31532,50.52,132.15,272
31534,50.26,131.01,273
31538,50.04,132.08,347
31561,50.32,137.02,22
31583,49.47,129.55,116
31587,49.37,128.39,115
31594,49.25,130.05,135
31624,49.24,133.14,201
31632,49.56,134.38,283
31655,49.27,136.34,37
31683,49.39,140.05,58
31702,49.00,131.05,267
31707,47.45,130.58,72
31710,47.57,132.37,57
31713,48.44,132.57,77
31725,48.37,133.50,52
31733,48.49,135.53,58
31735,48.32,135.11,76
31754,48.36,137.03,403
31770,49.00,140.18,24
31786,47.33,134.49,89
31788,47.09,134.20,76
31792,47.46,135.38,105
31801,47.40,136.11,180
31825,47.36,138.24,165
31829,47.19,138.59,26
31832,46.48,134.16,68
31845,46.32,135.19,130
31866,46.32,138.20,4
31873,45.52,133.44,105
31878,45.06,133.30,98
31884,45.25,134.16,139
31909,45.00,136.36,62
31913,45.13,131.59,88
31915,44.24,131.23,211
31917,44.02,131.19,109
31921,44.43,132.04,78
31924,44.26,132.04,127
31931,44.48,133.05,99
31935,44.25,133.29,154
31939,44.09,133.52,259
31958,44.15,135.27,65
31959,44.22,135.51,34
31960,43.07,131.55,189
31961,43.53,131.58,36
31969,42.39,130.48,39
31977,43.16,132.03,87
31981,43.58,133.04,188
31987,43.09,133.01,208
31989,42.54,133.54,43
32010,53.30,142.54,37
32027,52.13,141.38,6
32053,51.55,143.08,34
32061,50.54,142.10,31
32069,50.03,142.10,4
32071,50.44,142.43,95
32076,50.24,143.46,8
32077,50.14,142.35,181
32088,49.04,142.02,43
32098,49.13,143.06,8
32099,48.39,144.44,6
32121,47.59,142.12,17
32128,47.03,142.03,44
32133,47.20,142.48,11
32150,46.57,142.43,24
32165,44.01,145.52,45
32213,50.52,156.41,50
32215,50.41,156.08,23
32222,59.36,160.44,19
32252,58.30,159.10,7
32287,57.06,156.44,8
32333,57.39,163.14,9
32389,56.19,160.50,29
32408,56.14,162.42,30
32411,55.35,155.35,6
32477,54.18,155.55,25
32509,54.07,159.59,27
32519,54.37,161.12,16
32540,53.05,158.35,84
32562,52.50,156.18,30
32580,53.04,158.47,65
32583,52.52,158.39,24
32594,51.29,156.29,28
32618,55.12,165.59,18
33008,52.07,23.41,146
33019,52.07,26.07,142
33027,52.13,27.52,137
33036,52.02,29.12,190
33038,52.15,29.50,142
33041,52.24,30.58,126
33049,52.11,32.34,161
33058,52.03,33.57,190
33088,51.19,26.37,156
33124,51.48,30.15,116
33135,51.27,31.12,141
33173,51.12,24.42,174
33177,50.50,24.21,194
33187,50.43,25.24,232
33213,51.20,28.47,170
33228,50.42,29.35,132
33231,51.16,30.14,127
33246,51.02,31.54,126
33261,51.14,33.11,149
33268,50.46,33.27,169
33275,50.52,34.45,181
33287,50.15,23.38,251
33297,50.05,25.09,228
33301,50.36,26.09,231
33312,50.36,27.37,218
33317,50.10,27.02,278
33325,50.17,28.40,224
33345,50.24,30.32,167
33347,50.20,30.57,122
33356,50.14,31.48,128
33362,50.35,32.22,133
33376,50.22,33.59,154
33377,50.01,32.59,158
33393,49.48,23.58,323
33398,49.22,23.34,276
33409,49.26,24.56,304
33415,49.32,25.41,329
33429,49.21,26.56,350
33446,49.50,28.53,258
33464,49.50,30.06,180
33466,49.39,31.05,153
33484,49.40,32.01,96
33487,49.25,32.00,107
33495,49.37,33.15,96
33506,49.37,34.33,160
33526,48.53,24.41,280
33536,49.01,25.46,318
33548,48.42,26.36,222
33557,48.51,27.16,290
33562,49.15,28.36,298
33577,48.48,29.24,211
33586,49.05,30.54,215
33587,48.46,30.14,216
33605,49.04,32.41,124
33609,48.44,32.41,181
33614,49.04,33.15,84
33621,49.09,34.12,118
33631,48.38,22.16,124
33651,48.33,25.03,298
33657,47.53,25.13,763
33658,48.16,25.58,246
33663,48.27,27.47,78
33664,48.21,27.05,261
33678,48.12,28.18,173
33679,48.02,28.42,154
33699,48.03,30.51,103
33705,48.14,31.24,211
33711,48.33,32.17,171
33717,48.04,32.10,143
33723,48.26,33.54,118
33744,47.35,27.42,162
33745,47.47,27.57,102
33748,47.20,28.05,232
33749,47.22,28.26,78
33754,47.46,29.01,119
33761,47.51,30.16,183
33777,47.35,31.19,34
33791,48.03,33.13,124
33805,47.36,34.24,55
33810,47.07,28.22,157
33815,47.01,28.59,173
33821,47.17,29.08,40
33824,47.03,29.02,79
33829,46.54,29.36,40
33833,47.01,30.45,73
33834,46.51,30.04,148
33837,46.26,30.46,42
33846,47.03,31.55,50
33862,47.19,33.17,56
33869,46.47,33.22,25
33877,46.51,34.24,53
33881,46.29,28.17,156
33883,46.18,28.38,133
33885,45.53,28.14,113
33886,46.06,28.54,180
33889,45.22,28.51,30
33892,46.31,29.29,173
33896,46.01,29.40,14
33902,46.44,32.43,54
33907,46.15,32.17,7
33910,46.10,34.48,15
33915,46.27,33.53,30
33924,45.31,32.43,10
33929,45.11,33.22,6
33939,45.32,34.11,37
33945,44.50,33.57,176
33946,45.02,33.58,181
33959,44.40,34.24,7
33962,45.27,34.43,20
33966,45.03,34.36,205
33976,45.03,35.23,26
33983,45.22,36.25,49
33990,44.29,34.09,72
33998,44.28,34.04,1180
34003,52.19,36.18,251
34009,51.46,36.10,247
34013,52.26,37.36,179
34047,51.50,41.29,147
34056,52.15,43.47,213
34063,52.17,45.24,199
34069,51.52,45.02,208
34072,52.20,46.22,302
34083,52.30,48.05,88
34098,52.02,48.50,38
34109,51.12,36.19,192
34110,51.10,37.21,226
34116,51.18,37.53,217
34123,51.42,39.13,149
34139,51.03,40.42,194
34146,51.22,42.05,106
34152,51.33,43.09,159
34163,51.38,45.27,201
34171,51.34,46.02,156
34186,51.22,48.18,111
34199,51.12,49.44,104
34202,50.48,35.46,226
34213,50.45,37.52,140
34214,50.38,36.35,224
34231,51.00,39.30,115
34238,51.29,40.25,154
34240,50.48,42.00,106
34247,50.25,41.03,92
34253,50.57,43.44,133
34254,50.32,42.41,98
34262,50.50,44.34,115
34267,50.22,44.07,102
34273,50.57,46.58,50
34300,49.56,36.17,155
34302,50.10,35.30,203
34312,50.05,37.23,175
34319,49.39,37.39,83
34321,50.13,38.06,112
34336,49.56,40.34,84
34344,49.48,41.09,72
34356,49.48,43.40,119
34357,49.34,42.44,129
34363,50.05,45.22,119
34373,50.03,46.53,37
34391,50.09,48.33,25
34398,49.40,49.29,10
34401,49.22,35.25,159
34407,48.48,35.15,127
34409,48.53,36.21,177
34415,49.11,37.17,78
34421,49.25,38.10,89
34432,49.23,40.10,145
34434,48.34,39.14,75
34438,48.56,40.23,155
34445,49.13,41.50,91
34461,49.18,44.00,44
34476,49.08,46.51,6
34504,48.22,35.05,143
34509,48.08,36.14,175
34510,48.33,38.01,124
34519,48.04,37.44,225
34523,48.34,39.14,62
34524,48.22,38.26,334
34535,48.18,40.18,58
34537,48.04,39.28,302
34545,48.21,41.52,90
34555,48.20,43.07,74
34560,48.47,44.22,134
34578,48.04,46.07,5
34579,48.13,46.44,35
34601,47.53,35.05,112
34607,47.16,35.20,88
34609,47.20,36.20,221
34615,47.37,37.29,267
34622,47.48,38.30,164
34625,47.34,38.53,43
34635,47.42,40.16,117
34644,47.35,41.06,62
34646,47.38,42.07,66
34655,47.38,43.09,47
34662,47.56,44.42,9
34691,47.54,48.47,-10
34704,46.50,35.21,34
34708,46.41,35.51,19
34712,47.03,37.29,70
34720,47.12,38.54,32
34723,47.07,39.25,4
34727,46.48,38.16,3
34730,47.16,39.49,75
34737,46.32,39.37,22
34740,46.31,41.21,79
34743,47.09,42.29,72
34759,46.34,43.40,106
34772,47.08,46.19,3
34785,46.55,47.56,-19
34798,46.36,49.14,-23
34824,46.02,38.09,4
34825,46.04,38.58,17
34838,45.51,40.05,78
34845,46.04,41.58,87
34858,45.55,43.21,86
34861,46.18,44.11,197
34866,46.11,45.21,-7
34868,45.48,44.38,113
34871,46.22,46.01,-7
34880,46.17,47.59,-21
34887,45.48,47.13,-18
34915,45.19,37.23,3
34922,45.38,38.56,22
34924,45.17,38.07,9
34929,45.02,39.09,34
34936,45.26,40.34,106
34949,45.07,42.05,452
34954,45.21,42.51,141
34958,45.06,43.27,163
34964,45.24,44.12,103
34975,45.21,46.02,-2
34984,45.24,47.21,-25
35001,52.23,50.28,64
35007,51.52,50.20,71
35011,52.26,53.08,123
35015,52.05,53.38,139
35026,52.14,57.29,536
35037,51.52,58.13,341
35041,52.26,60.21,310
35078,51.51,68.22,304
35092,52.30,73.06,168
35108,51.15,51.17,37
35121,51.42,55.05,118
35125,51.25,56.25,131
35127,51.01,55.38,144
35138,51.04,58.36,285
35167,51.05,66.18,243
35188,51.10,71.24,350
35217,50.15,52.34,32
35229,50.15,57.13,219
35235,50.43,58.40,276
35284,50.36,70.00,384
35302,50.12,51.10,17
35334,49.48,57.59,368
35376,49.53,69.31,349
35394,49.48,73.09,553
35406,49.03,51.52,2
35416,49.04,54.40,95
35426,49.09,57.07,234
35475,49.00,68.39,490
35497,48.51,72.52,656
35532,48.35,58.28,398
35615,47.38,53.19,-21
35662,47.50,66.43,488
35671,47.48,67.43,346
35699,47.27,74.49,620
35700,47.07,51.53,-22
35701,47.12,50.59,-27
35746,46.47,61.40,62
35793,47.13,73.21,585
35796,46.48,75.05,350
35849,45.45,62.06,68
35925,45.01,55.45,88
35953,45.31,64.05,103
35969,45.13,67.53,138
36003,52.12,77.04,122
36020,52.29,80.11,159
36021,52.16,79.12,143
36022,52.01,80.20,208
36026,51.04,79.25,258
36034,51.35,81.12,219
36038,51.09,82.10,355
36058,51.23,86.01,419
36061,52.15,87.08,327
36064,51.46,87.36,480
36073,52.16,90.48,716
36078,51.01,90.13,983
36083,52.03,92.08,577
36090,51.08,93.41,1003
36091,52.15,93.01,662
36092,52.09,93.55,852
36096,51.43,94.30,632
36103,52.28,96.07,920
36104,51.29,95.35,706
36152,50.52,78.21,149
36177,50.25,80.18,196
36197,50.10,82.02,270
36208,50.20,83.33,811
36229,50.16,85.37,978
36231,50.45,86.09,833
36259,50.00,88.40,1760
36278,50.23,90.26,1850
36307,50.15,95.10,1101
36325,50.36,97.31,1315
36341,49.47,76.22,776
36397,49.13,81.13,455
36428,49.12,84.31,401
36535,48.45,82.22,512
36639,47.07,81.37,491
36785,45.23,79.29,628
36821,44.49,76.15,396
36856,44.16,79.18,1224
36859,44.10,80.03,645
36864,43.32,75.15,743
36870,43.14,76.56,851
36871,43.11,76.45,810
36883,43.29,76.59,613
36911,42.50,75.17,817
36944,42.21,78.21,1769
36974,41.26,76.00,2041
36982,41.53,78.14,3639
37001,44.53,37.17,32
37004,44.34,38.05,15
37006,44.43,37.51,3
37009,44.20,38.43,23
37013,44.45,39.54,139
37014,44.38,39.06,62
37017,44.17,39.16,323
37018,44.06,39.04,62
37021,44.37,40.05,219
37031,44.59,41.07,159
37036,44.38,41.58,343
37054,44.14,43.04,328
37058,44.08,43.27,288
37061,44.47,44.08,136
37085,44.24,46.33,-21
37089,44.28,47.29,-23
37099,43.35,39.46,131
37107,43.41,40.12,567
37126,43.44,42.40,2056
37144,43.45,44.03,200
37145,43.44,44.40,136
37163,43.50,46.43,-5
37171,43.26,39.54,13
37193,43.27,41.44,1325
37212,43.32,43.38,425
37218,43.09,44.51,665
37228,43.02,44.41,703
37235,43.15,45.43,258
37244,43.21,46.07,75
37248,43.15,46.35,117
37279,42.31,41.53,118
37308,42.32,43.08,544
37379,42.09,41.41,1
37395,42.15,42.38,113
37409,42.02,43.29,1246
37432,42.21,44.41,1072
37463,42.24,46.58,1409
37470,42.04,48.18,-17
37471,42.49,47.07,466
37472,43.00,47.30,-19
37473,42.32,47.55,-16
37481,41.52,41.47,7
37484,41.38,41.36,7
37492,41.51,42.19,1924
37514,41.39,43.00,994
37531,42.00,44.07,609
37545,41.45,44.46,428
37553,41.56,45.31,566
37575,41.40,46.39,490
37579,41.39,46.43,1746
37590,41.32,47.04,1794
37597,41.40,48.03,477
37609,41.02,43.53,2012
37618,41.07,44.17,1507
37621,41.27,44.34,537
37626,41.15,44.50,451
37627,41.04,44.37,1105
37636,41.18,45.28,421
37639,41.08,45.25,333
37642,41.06,43.33,333
37661,41.13,47.10,641
37663,41.28,47.45,1015
37668,41.04,47.28,598
37670,41.47,48.42,-15
37673,41.25,48.53,27
37674,41.13,48.14,2071
37675,41.22,48.31,552
37676,41.11,48.08,2305
37677,41.00,48.42,1107
37682,40.57,43.47,1876
37686,40.46,43.51,1513
37689,40.37,43.57,1724
37690,40.38,44.13,2101
37693,41.00,44.25,1397
37694,40.55,44.26,2066
37698,40.38,44.29,1992
37699,40.36,44.22,1889
37704,40.50,44.26,1376
37706,40.44,44.52,1256
37708,40.40,44.54,2104
37711,40.52,45.09,732
37717,40.34,45.00,1917
37719,40.36,45.21,1853
37729,40.41,45.49,1476
37734,40.50,46.02,410
37735,40.43,46.25,311
37736,40.44,46.24,328
37740,40.59,47.52,682
37744,40.46,47.03,94
37746,40.36,46.48,201
37747,40.37,47.09,15
37749,40.39,47.45,95
37750,40.47,48.08,550
37753,40.52,48.56,1082
37756,40.32,48.56,755
37759,40.38,48.38,892
37769,40.36,49.38,-19
37770,40.29,44.26,1842
37772,40.23,43.54,1637
37781,40.28,44.11,3227
37782,40.23,44.16,2071
37783,40.11,44.24,942
37785,40.18,44.21,1090
37786,40.19,44.29,1336
37787,40.08,44.03,861
37788,40.09,44.24,854
37789,40.12,44.31,1013
37791,40.24,44.41,1780
37792,40.30,44.46,1765
37801,40.21,45.08,1960
37802,40.30,45.16,1917
37808,40.08,45.18,1943
37813,40.30,45.53,2478
37815,40.12,45.46,1934
37816,40.28,46.05,1658
37825,40.25,46.20,1602
37831,40.21,47.01,227
37832,40.22,47.07,69
37835,40.12,47.13,-5
37843,40.01,48.28,-15
37844,40.20,48.10,4
37849,40.01,48.55,-5
37851,40.25,49.47,85
37852,40.22,49.46,224
37853,40.30,49.59,-5
37860,40.32,50.00,28
37861,40.14,50.49,-15
37866,40.28,50.19,-24
37869,40.20,50.37,-17
37871,39.58,44.33,829
37872,39.55,44.50,1064
37873,39.57,45.15,2334
37874,39.50,44.42,818
37875,39.44,45.11,1009
37877,39.33,44.58,813
37878,39.50,45.00,2122
37880,39.42,45.43,2387
37882,39.50,45.40,2064
37883,39.56,45.58,2257
37893,39.59,46.45,252
37895,39.59,46.45,828
37896,39.54,46.47,611
37897,39.31,46.02,1580
37898,39.39,46.32,1099
37899,39.46,46.45,1355
37901,39.47,47.06,399
37905,39.46,47.45,71
37907,39.36,47.09,439
37912,39.56,48.32,-15
37913,39.35,48.58,-21
37914,39.52,48.03,-1
37923,39.58,49.24,-16
37925,39.24,49.15,-24
37936,39.12,45.25,885
37941,39.24,45.34,1195
37946,39.07,45.59,2223
37947,38.57,45.38,717
37950,39.09,46.10,1843
37952,38.40,48.23,1832
37953,39.31,46.20,1550
37957,38.55,46.01,787
37958,38.54,46.15,627
37959,39.12,46.28,705
37968,39.00,46.40,315
37972,39.28,48.33,3
37978,39.42,48.36,4
37981,38.54,48.15,794
37984,38.46,48.24,1113
37985,38.44,48.50,-12
37989,38.27,48.53,-22
38001,44.33,50.15,-25
38023,44.51,56.20,125
38062,44.49,65.32,130
38069,44.11,66.44,153
38141,43.53,57.53,127
38146,43.47,59.02,54
38149,43.05,58.56,60
38178,43.09,64.20,237
38198,43.16,68.11,207
38222,43.42,73.47,456
38232,42.58,54.06,78
38261,42.03,59.22,74
38262,42.57,59.48,93
38264,42.29,59.37,75
38267,42.18,59.08,71
38313,43.43,69.00,405
38318,42.06,68.07,183
38328,42.21,69.43,604
38334,42.33,70.21,808
38339,42.10,70.53,2162
38341,42.51,71.18,655
38343,42.57,72.45,683
38345,42.31,72.13,1218
38353,42.51,74.32,760
38367,41.03,52.55,-22
38383,41.35,58.43,62
38388,41.02,57.46,62
38392,41.45,59.49,82
38394,41.55,60.21,90
38396,41.34,60.38,100
38403,41.45,62.28,97
38413,41.44,64.37,236
38427,41.03,65.17,199
38439,41.15,67.58,275
38457,41.20,69.18,477
38462,41.54,70.22,1255
38475,40.44,72.19,475
38507,40.03,53.00,82
38511,40.47,55.20,115
38527,40.04,57.23,47
38529,40.11,58.29,84
38545,40.28,62.17,142
38551,40.51,63.20,206
38553,40.41,64.29,217
38565,40.33,65.41,484
38567,40.08,65.21,340
38579,40.07,67.50,343
38582,40.50,67.40,250
38583,40.49,68.41,263
38589,40.17,68.50,316
38598,40.16,69.49,347
38599,40.13,69.44,427
38606,40.33,70.57,399
38609,40.08,70.36,873
38611,41.00,71.35,474
38613,40.55,72.57,765
38616,40.42,72.54,868
38618,40.23,71.45,577
38634,39.30,54.20,-8
38637,39.06,53.06,-26
38641,39.41,55.34,-9
38647,39.15,55.31,31
38656,39.19,58.36,87
38665,39.35,59.57,108
38683,39.43,64.37,224
38684,39.19,63.12,182
38685,39.30,63.51,196
38687,39.05,63.36,190
38696,39.38,66.57,725
38705,39.30,67.36,1015
38711,39.43,68.01,1322
38713,39.54,68.59,1004
38715,39.34,68.35,3143
38718,39.06,68.23,2204
38719,39.05,68.52,3373
38725,39.26,69.40,2234
38734,39.27,70.12,2561
38744,39.17,71.52,1198
38750,37.28,53.58,-22
38755,38.32,54.18,-1
38756,38.37,55.11,206
38759,37.37,54.47,29
38763,38.59,56.17,92
38767,38.26,56.18,312
38773,38.45,58.28,84
38774,38.26,57.25,159
38791,38.41,61.12,147
38799,38.05,62.48,185
38804,38.34,63.11,185
38806,38.28,64.22,212
38812,38.45,65.43,375
38815,38.37,66.16,523
38816,38.39,66.56,2132
38818,38.15,66.50,1599
38827,38.12,67.12,1245
38829,38.16,67.54,516
38836,38.35,68.44,800
38838,38.03,68.21,563
38844,38.15,69.14,2239
38846,38.22,69.59,1468
38847,38.04,69.17,669
38851,39.00,70.18,1316
38856,38.28,70.53,1288
38869,38.10,72.38,3276
38875,39.01,73.33,3930
38878,38.10,73.58,3576
38880,38.00,58.22,312
38885,37.21,59.38,308
38886,37.23,60.31,186
38895,37.36,62.11,240
38899,37.18,62.25,259
38911,37.50,65.12,240
38915,37.31,66.01,265
38921,37.40,67.01,409
38927,37.17,67.19,311
38932,37.57,68.34,752
38933,37.49,68.47,427
38937,37.19,68.08,380
38943,37.55,69.47,659
38944,37.29,69.23,447
38947,37.14,69.05,327
38951,37.57,71.33,1981
38954,37.30,71.30,2075
38957,36.43,71.36,2523
38974,36.32,61.13,275
38987,35.17,62.21,625
38998,36.16,63.42,787
40001,37.03,41.13,455
40005,36.49,38.00,351
40007,36.11,37.12,384
40009,36.42,38.57,349
40016,36.30,40.45,308
40017,35.56,36.37,451
40022,35.32,35.46,7
40025,35.24,35.56,50
40027,35.24,37.51,460
40029,35.00,37.02,481
40030,35.07,36.45,303
40039,35.56,39.01,246
40041,34.56,36.44,450
40045,35.19,40.09,212
40050,34.53,35.53,5
40055,34.45,36.43,485
40061,34.33,38.18,404
40066,34.49,36.08,359
40067,32.42,35.36,997
40072,34.25,40.55,182
40080,33.25,36.31,609
40083,34.02,36.43,1333
40087,33.29,38.40,708
40095,32.36,36.06,543
40100,33.49,35.29,19
40101,33.49,35.51,920
40102,33.52,36.00,920
40103,34.27,35.48,5
40105,34.15,36.03,1916
40110,33.49,35.46,1524
40153,32.58,35.30,934
40179,32.00,34.49,35
40180,32.00,34.54,49
40183,31.46,35.13,815
40184,31.52,35.13,757
40190,31.15,34.48,280
40199,29.33,34.57,20
40250,32.30,38.12,683
40253,32.38,35.37,-170
40255,32.33,35.51,616
40256,32.24,35.35,-200
40257,32.22,35.45,1150
40260,32.10,37.09,674
